,AM156909.1,FR852584.1,AJ242593.1,FR751545.1,FM163528.1,LN681538.1,HE981739.1,HE858210.2,X60322.1,X60323.1,FN391954.1,V00657.1,AJ251805.1,X96987.2,AJ318471.1,HE611333.2,AM910650.1,HE956711.1,FN667789.1,X14336.1,V01146.1,X52107.1,HG428758.1,LK985321.1,FM887021.1,FM201281.1,FM897211.1,FM201282.1,AJ550635.1,AM084415.1,HE600015.1,AJ270057.1,AM084414.1,FR823298.1,X02139.1,V00604.2,AJ630128.1,FN263372.1,HG818824.1,LN681537.2,LK985322.1,FR667955.1,FR775895.2,HE962497.1,HG796225.1,FN422398.1,FR823450.1,FQ482083.1,FN667788.1,LN681536.1,LN681534.1,HE956707.2,FQ482084.1,FM207411.1,LN681539.1,LN610590.1,AM749441.1,HG531805.1,LN610574.1,LN610572.1,LN681542.1,LR031359.1,HE806280.1,LN610573.1,FQ482086.1,HE608841.1,LN610575.1,LN610576.1,LN681541.1,AJ842011.2,Z18946.1,HE584812.1,FQ312032.1,HE614282.1,HE956709.1,HE614281.1,LN681535.1,AJ536073.2,LN610579.1,HF563658.1,AJ006589.3,HE956708.2,FR725450.1,LN610578.1,AM910651.1,AM265638.1,LN681540.1,HE956710.2,AJ278322.4,X98106.1,FM180578.1,AJ556162.1,HG007973.1,HG380752.1,HG518155.1,AJ550940.2,HE861935.1,HG934470.1,HE956704.1,AJ312240.2,LN610581.1,FR687252.1,FQ482085.1,AJ131519.1,CU468217.1,HG818823.1,X51344.1,LN610582.1,AM183667.1,AM265639.1,HF543949.1,AJ298298.1,HE775250.1,X97918.2,HE983844.1,HG813241.1,FN297812.1,AJ697969.1,HE983845.1,AJ969242.1,HG796219.1,HG796221.1,X80191.1,LN610577.1,HG793132.1,HG796220.1,AJ302074.2,FN422399.1,AM491472.1,HG962375.1,LK392619.1,Z47794.1,X03869.1,AJ505558.1,LN610580.1,HG962376.1,HG315669.1,X15031.1,HG531932.1,V00642.1,FN594518.1,X51522.1,AM040673.1,X99260.1,X58839.1,X07489.1,Y13918.1
X51344.1,12.948638279155768,10.949521462983885,12.88625189889969,13.70232680744719,13.448644622769606,13.770588376002017,12.085851217634087,12.089724779176533,12.81785415691263,13.175134533449901,12.950594672621158,14.362078306962397,11.380997696745789,10.87952282764726,11.5549526055978,11.781627031850634,12.510993104659578,12.02251872124483,12.62280749037956,11.1935439238826,11.196057597160586,10.444897543624228,13.275952833307253,14.012626675981464,12.712851700287212,12.716718716092927,12.788393674115628,12.64756424344862,14.285910301070146,11.430268898886391,12.387248644744808,14.212880644391802,11.330643593306498,12.097202758631056,9.473654085766544,9.563131039480059,12.08803854436199,12.926105012370481,11.744380153565494,11.974936056028797,13.829423079329782,12.079320210415826,12.281705119688318,11.353715272721086,14.230477971989076,11.946514030692942,11.840427160186874,12.160374169090112,12.746563188402424,13.276287760453007,12.713183239660582,12.688472386250837,13.40002323650574,12.21657392116635,14.276578467940823,13.173384570814036,13.057988339056356,13.784560666143815,12.733844739772884,12.510600857889756,13.924309301158365,12.014249788338216,12.196692169301523,12.541594148954207,13.47142264801917,12.158347407246788,12.434112560098754,12.53014476564722,13.868951057153,12.83932028964932,13.086177000955942,13.82062573140827,12.237533093000208,13.578629521177277,12.71612324819113,13.571890696705518,12.43108952385775,9.971565295219596,13.003553428527955,14.17770736251613,13.211104253906923,11.850897402332752,13.384690994386936,12.296952639154046,12.950635740636276,12.792199613668158,13.594048533817622,12.730483950316653,13.450721554814859,13.099278607427893,14.030314047984184,13.480520900541785,10.366280323940186,14.597777488801432,12.85470288031124,13.472300586899513,14.1259781834724,13.330192066593323,13.62421190938669,13.940832267296061,13.532416730607338,12.559115222042804,13.731290552199154,12.566201722840736,13.393103212396463,12.37775212362903,0.0,13.326906407483387,12.499701549673599,12.805527063895536,12.211047682956579,14.143980738107738,13.57332342119339,12.095576926141344,12.127604395944768,12.686384294036598,14.034835027328109,13.945862144474548,12.429278890271389,5.802497058384958,14.351030645610793,14.452760388996849,15.571196323785403,13.744630467635124,14.13276276263371,14.424892085023542,14.366144149327567,11.853245402757286,13.531292440913608,11.961234402888415,12.652389911000187,12.602723167607522,15.170527285333515,13.452523682607993,13.072830513253779,13.089171779118269,10.036417613592022,15.391591128993676,13.228249625749447,15.36434920366683,13.990720795551342,14.585990001210435,12.69114191800622,13.94557821568046,14.01858527923745,17.660326011687115,23.774629522953315
LN610582.1,6.596896130367224,6.82040586773687,9.218295938928529,7.4666663490291905,9.48010660011621,10.98958599584722,5.7603443287681575,5.763553548328024,9.240807906565474,9.615498863003948,10.509905111244906,10.780417768269011,8.331315271618134,6.5681116429948645,8.702698127355745,7.000172404831314,7.749061304013256,5.559472463030338,8.816991656832187,14.749586615316524,9.172039309595881,11.289431421660423,7.8959987401804455,11.390745692139136,6.553128987948009,6.496556402759679,6.628402798407462,6.490541230477885,13.105836831279856,7.304484386742317,6.4568816333151515,12.991661120375898,7.536250945767815,7.719786776588525,13.668303603416716,13.378579196178002,5.95814683161518,7.854507293231107,7.677062932882251,7.734151810574317,10.520982960428732,8.97531452548318,4.963140628950657,6.377691898991698,11.063892266101972,5.450782611576268,7.833323957435257,6.574593995026612,8.903127925145442,9.018760237058553,11.346486082815513,8.345389675033003,8.33773175994768,7.068621313898445,11.410092999469201,7.984098056437338,7.566549736764911,11.260061311874555,7.665496079621381,4.551378567454674,11.064393524991837,5.461794997017303,6.925710224312962,4.1018250647346575,8.443102569891195,6.387939816535806,4.688018317432658,4.286092855493801,11.478078515452,7.509810343946766,7.3938137042086085,9.446160797066831,6.593555315251327,10.60716812844092,5.6424372461332,10.594767669258612,8.647678392994502,8.455040390385829,6.439062631639145,9.779875386597546,9.287459380544858,6.279377017674756,9.206307413791002,7.05414012221732,7.874182588803529,8.197115527945066,11.015117814510615,6.8555698688925375,8.013504042209592,9.530998898567537,9.77650636195915,9.842812999769802,10.209832188660782,11.299157793646376,8.382381787627104,9.598546066377997,10.184947887715746,9.61412635730124,10.667084043886708,10.139675962466175,1.9098796584586986,7.514439875170709,8.2690313351725,9.038306074585124,7.127430891127129,8.75385424737138,13.326906407483387,0.0,9.186120064418127,6.8921714758968475,7.584518513403689,11.270704692382662,9.799983505539384,10.118605560458528,6.958598580315747,8.432445413064523,11.083393276034164,7.858647174124088,4.88621109871027,13.977428528696404,9.409291830747234,10.113189188082991,12.70114170242914,8.930706989573709,9.179777887090626,9.65994680182032,9.739862420697186,6.331774576071656,9.604151307946614,6.649818105960922,7.068172196933564,7.8279147162664895,12.872658118944969,8.602984706323104,8.568625279178617,8.12046891245676,10.227931908364285,12.52218355060647,11.367005175448872,12.29830192107974,9.46896006067229,10.864376375122934,12.245053995006803,10.283531542509806,11.324386044690218,13.489068575371387,22.721814371640452
AM183667.1,5.516034498197401,5.916648555967831,5.848226145136823,4.466150743682757,5.771726825257183,6.972928507941287,5.661436635124614,5.665434667159749,7.590284255765417,8.527161464528044,6.8636672201974935,10.362335117044303,3.0071660516599197,7.504175005026444,2.728483672184031,3.8711532533209776,3.3670629471273785,5.862564910732098,5.669035145676593,11.920347185171247,3.052353225025391,8.570741269990743,4.668794949104078,7.105011448725257,5.376804085936415,5.521164101238969,5.327303778871874,5.362622094684489,9.961681826398369,3.592605904634826,5.312358472562318,10.041639893388695,3.3571143966129124,2.9707589803648156,11.709726499266454,11.472387064942339,5.594614455625061,3.8881111513602833,2.932069005604821,5.8168547246311055,6.6901853577159995,2.3685767745094903,6.262942146216083,5.410806693465654,6.956953029017269,6.32840375872568,5.662365418993876,5.644551064959738,5.720172641368875,5.310242729300243,7.087007787849119,3.003490600330048,3.2780040077899164,5.699683333129457,7.503420231489243,5.909393103137958,4.532567317997314,7.264736393716313,4.050356170981166,6.4449600931547675,7.374330323978829,6.121488786086895,6.028444341459878,6.620308390441081,3.279050182644058,5.604609615248042,6.2441202434961225,6.521190504438779,7.567466711917008,5.6230232232132735,5.185695172021907,6.123592361013268,5.479110293423393,6.5669884398367335,5.86967476835105,6.5531445844692815,5.1422063917953995,6.447103486013678,5.549728786348118,5.862801341665447,5.854473674234689,5.0748173959207685,5.874505122041151,3.7363698985926943,4.001534607068791,3.451712685521055,6.9645387950380435,4.452494290843432,5.230217018114268,5.4540975859947185,6.46407532848755,6.39684160034517,9.218678273458226,6.804020895840434,3.114931575511872,5.924310969759283,6.266971290706876,5.5974706577341955,5.7151921567904935,6.643600378090166,9.333249450073449,3.865939598210652,5.302487915438422,5.4716454857873735,6.506466644799571,2.628179059942061,12.499701549673599,9.186120064418127,0.0,4.085524909635819,3.6429384030661804,6.929142890747852,5.60963646318041,7.39544001014607,4.146722215006452,2.71516867967135,6.4687014138967,9.229688439753302,6.4060221963549475,12.997345876543772,3.574620186735389,3.6917521059382317,13.815455208607837,5.126315773646897,3.362668521567641,3.6454812194609856,6.007554258374513,5.138215660200827,5.066256836418121,5.428381780147104,6.870071180251572,8.250502890793966,12.569505121879947,3.667382940203159,3.9668066760569776,4.584634774224792,9.243307523552218,12.832854300930746,7.606489242471861,12.676461874928481,3.380496661756483,8.077253791702985,10.740345956151035,6.425594493004292,14.324128843704708,13.796113577521078,19.508006025539874
AM265639.1,4.446386292925079,5.42537504314907,6.4572694077960975,3.355471004538877,6.477144475663922,7.78416585655977,4.384412291646698,4.384456987251929,7.241541004223309,8.157636929877786,7.578289559380418,9.836839670866487,3.8188660870927107,6.395137062764402,3.905086935681973,3.0545473246526744,3.180678622754495,4.489744983077257,6.157542812954494,12.39727666225979,4.788886094286846,8.905849473150207,4.406481196609172,8.026359520462218,3.928829578167455,4.040762501920758,3.9199752465382627,3.8583139623872484,10.643793413442665,3.4983698833771033,4.232356246132316,10.64100625189612,3.6405923897502874,2.764688926259824,11.895381942548557,11.608943239853666,4.755575054401398,2.280407962820268,3.240074771847075,5.931394180578577,7.456754432195538,3.937737157825202,4.69993392427378,4.754497056292198,7.678076115135803,4.56236994628229,5.817355953218916,4.448512946169183,6.208073950415467,5.924927199883477,8.457625011843287,3.0453491927463436,3.3342434099633476,5.244966215394307,8.367522113532457,4.6985072507972925,3.5149471109947674,8.205621903658507,2.4645803876889927,4.416373900196604,8.19832449961497,4.863764158588762,5.240781220568648,4.349258154337665,3.451061977489634,4.862069164397102,4.355949214980851,4.366850751369941,8.546507164196136,5.308057500468605,4.4024888973381255,5.687790737653122,4.34063917390756,7.463136237195578,4.368931141632062,7.442387940950756,5.702676137673924,6.516337124939177,3.9396249833464907,6.558935399797151,5.655915226421786,4.09108908198291,5.741279290344291,3.091474383211907,2.4206538165517144,2.481228889052608,7.72511589258926,2.8390406986659724,4.655054028058243,6.13395139166998,6.703994754402023,6.802819718448849,8.795313995310464,7.961212173112276,3.5100231288026538,5.983776777131765,7.157518974411404,5.965520855061174,6.9055205628294045,7.319930812459994,6.946845427519895,2.6918532716759183,5.1117114502879755,6.022697842239537,5.077779114375229,4.052196107743631,12.805527063895536,6.8921714758968475,4.085524909635819,0.0,3.3446085583581864,7.52141215563432,6.062184664319424,8.235251816733717,3.3050326517144972,3.2392832098557935,7.056605860387791,7.7864903434445525,4.548343669854518,13.273430553616414,3.8475875292612054,4.4078661119465705,12.933790249272095,4.951210603844228,3.6362337982509874,4.010848696986007,6.6074876499388875,3.6482956495623617,5.794190708158429,4.09480845194939,5.9830885130021585,7.39003697865539,11.789418520289583,2.8392417195382156,3.111919288751928,4.19511828100843,8.495522643286398,12.102939772709039,8.801436176354617,11.816615365233623,3.7656027853831944,8.000311785686977,10.494322970164337,7.05934090344172,13.199076801433804,12.869873962628763,20.188255699477487
HF543949.1,4.717500473852949,5.003543341546435,6.5128177799152605,3.9572765985465455,6.6299714303415564,7.793755216621877,4.249156769045698,4.254838674332423,6.728372994227111,7.556091225593953,7.690581861927199,9.139916749381149,3.9136248324251666,6.17725468905141,3.9166921698449633,2.2748277272241175,2.296262965005713,4.4330646642571105,5.230136750825346,12.31920779580787,4.667802089317149,8.981928326274277,4.940619107135573,7.977220245106266,3.9956916567846283,4.064758609219751,4.024304941773455,4.0235681886645835,9.8709655074241,3.531263659379048,3.8073813348955228,9.892041110653377,3.396387013073225,3.131642586593722,11.639418079780855,11.491204674112371,4.475560794956705,3.1033756271554545,2.968242910229539,5.760601170961217,7.444233828290475,3.850138806592315,4.680903692971499,4.879979049332536,7.728742687403617,4.720856967723704,5.124824016363634,4.1082323030490615,5.244668702872442,5.791379001367759,8.406353479941743,3.224972938208428,3.3786353686379993,4.715672443241709,8.498553797513706,5.6229132873486085,3.925266914522528,8.300448748245074,3.065325437696241,4.871196259975746,8.321916883369944,4.806856582754586,5.648399744280994,4.86307482088583,3.541044834225771,4.892306158936742,4.819186281659039,4.714499029562931,8.642446255556598,5.257797592170417,5.067635239877891,6.3080928056223895,3.850984028582625,7.548715489500799,4.353457240970201,7.530987653320686,5.500473520909307,6.292804817903527,4.12503359471733,6.544040164500496,6.15940521852192,3.8562259303863895,5.6836136673683155,2.092611231725627,3.159196415320425,3.1645554238881712,7.760192826795214,3.2226737995422083,4.864477756260933,6.196757244778083,7.30595670259416,7.317522155980535,9.081484419127397,7.959553741392838,2.5717269029471956,6.424347095348093,7.310830228387143,6.376680167113057,6.689462888546914,7.372350884443889,7.841807843953531,3.1445066895586864,5.3888214590934425,6.107894745152382,6.347195678746257,3.98836828686194,12.211047682956579,7.584518513403689,3.6429384030661804,3.3446085583581864,0.0,7.715356823618319,6.411494119824858,7.873541802548167,1.0186459556333591,3.245226398792337,7.183737896778148,7.175204858868614,4.583004756093837,12.690111845403083,4.348983598171924,4.665134568192586,12.418000972526427,5.131961866608247,4.080131840863057,4.491772092464084,6.678903784614902,3.5634917797507066,5.918494826155945,3.6655758781345775,5.44269366653559,6.6659393215940135,11.357785319810494,3.3493593570469353,3.2859330792724006,4.152151974753067,8.704835433335944,11.557369004828733,8.1450512505163,11.29775376088544,3.8447297144166623,8.630839397619885,10.376205748995003,6.231061550982773,12.708889337282866,12.42597240174007,20.299207360740795
AJ298298.1,6.5978656681231165,8.098252765461524,5.0573095516393565,7.250104620878582,4.969927387834278,4.182913408843265,7.830158188481595,7.8253274442192575,10.929023849782325,11.87163468884755,4.950897149306326,13.754778557858023,6.922712899540579,10.587645263632103,6.748331512163884,7.501699744917754,6.668573661063287,8.149987288753467,6.924664208812242,11.292702860613812,6.419571550950766,9.27897726804034,6.7703422972152785,4.095929714357812,7.073468356944386,7.274820474318751,7.025174587223184,7.085544234315187,12.431408504092557,7.2637718861559195,7.6689024036473645,12.652473864794358,7.632148995567615,7.285230406706191,11.949495480085147,11.548529308220134,7.51375378822238,7.70469293087259,7.215511232109422,6.723233535395359,4.648723785860967,6.477550622467419,8.33077224054567,7.05628148110231,4.366816928597671,9.714281503658832,7.076879348659954,7.571771238007213,7.081573656320161,5.7459507712955595,6.052137856555802,7.417634195489746,7.010512232521,7.28751429308426,4.3614930314615075,5.92375734361615,5.9433195093930555,4.607871717597625,7.91428193453357,8.437840089932243,5.1812055100369685,8.33704335717515,5.961084130184218,8.718324905385122,6.864853090574064,7.69529398925836,8.131148345037243,8.632983569863908,4.9509538642178,6.007399157347531,5.968726017691286,4.8771112987131415,7.498075202187608,5.117875902976868,7.994053245487218,5.122477715101492,5.740884955061238,8.270746421838997,7.386401854366853,5.3171194315172405,4.918871368816499,7.355943020401322,5.745159895584572,7.324933186756749,7.965137450019508,7.25988957958218,4.573620381579051,8.704588638817231,5.800072185250003,4.434214223077019,4.224484556213523,4.595603550167273,10.596885094487012,4.738764451000481,6.484565045692649,4.688319175262671,5.015900271984041,4.186405079339902,3.954524463183879,4.366979680383918,11.300474929091147,8.099015102215654,4.401881288991663,4.655258955415704,6.67903468393819,6.333876995153203,14.143980738107738,11.270704692382662,6.929142890747852,7.52141215563432,7.715356823618319,0.0,4.127796338034523,8.139903892461088,8.051638623978523,7.363348459836009,3.3246715567517535,12.636871252494894,8.543832128309035,14.480319607341755,6.947882326364203,7.246389292963993,16.75596235672847,4.910100679688623,7.001667996698332,6.9764938079444025,5.168752932115825,8.633630405439172,4.172663651188989,9.124789670027967,9.916247873971693,11.428321654248032,14.824462539696688,7.5221071709234275,8.081444947645359,6.177273252518483,10.696169544343466,15.758509537831516,9.331361867449154,15.726837935036878,7.539947390773225,7.656708911239157,11.899935658971458,7.844923965048032,16.830709927308202,16.29694323873518,17.7159528661587
HE775250.1,4.930494795463983,6.602969609152724,3.605528700736372,5.569982274263964,3.3437971978427607,4.685665382488249,6.430051433937964,6.42281700602697,10.069549372075517,11.163261097864872,4.129290678519606,13.041612387399294,5.586684500873777,9.045231268120704,5.381985985793876,6.068306241298708,5.101450837108846,6.671866474020083,6.306914175399379,11.368603428526594,4.990484557746092,8.721997347513367,5.00939160138424,4.78809074871997,5.815489581712861,6.083002740566576,5.764019800625653,5.827781978421921,11.953071941031133,5.602702126396357,6.395940279474084,12.1130393768134,6.360795411742919,5.73995783318508,11.90235292484296,11.384154320542553,6.230058912246075,6.310630068469503,5.764163354161059,5.433014654246154,4.101156428527846,5.1534037733709335,6.8492014492363,5.317417524175051,4.750107584203681,8.412083003113748,6.332187376644463,6.662146659605513,6.449717130830469,4.370372152791242,4.938629744142481,6.174931291429439,5.500961452773282,6.226785831609809,4.192064170225456,4.866351668274241,4.578530311547433,4.435719617054482,6.497129934105057,6.953022164010745,4.451374064914956,6.783024665108723,4.504279115165439,7.456955017091333,5.334541300980064,6.078617127198989,6.604670492226545,7.396241512038712,4.586486346546897,4.71884616683609,4.242213895326244,4.287203193090798,6.49065090603402,4.013549304673368,6.662038879779288,4.019920163482937,4.330374234736495,6.973687301505303,6.115865112543549,3.719454969170226,4.038181130802353,5.936163955393301,5.268159346146439,5.917166791064666,6.635435563974447,5.897046640336494,4.852649723542069,7.147585872327662,4.861042379873472,3.2601354567999343,3.564503809013433,3.9029664357561122,9.864729048565264,3.468170131516599,5.067989884531991,3.9404523994918743,3.3421619379992693,0.7202369352002534,3.8019847708560572,3.8343221047511693,9.76298074070147,6.618448088612569,3.76271294025809,3.5238696371001597,5.555642461367659,5.075742935367862,13.57332342119339,9.799983505539384,5.60963646318041,6.062184664319424,6.411494119824858,4.127796338034523,0.0,7.6567054476911185,6.667301083317888,5.794631863134224,4.306689370219603,11.62313905913289,7.350238713171428,13.704209023033847,5.607522606345495,6.057270345390865,16.176291229433264,3.7253468451693226,5.703771465584058,5.713075478818579,3.576051384796213,7.124722264314954,3.0887708023947114,7.8707945279050024,8.663445702121445,10.525337648234292,14.26890222771651,6.212483021121092,7.036649274250267,4.994252887339263,10.13463752888942,15.084765255461496,8.444433111116618,14.916546640259021,6.481906201479839,7.032050033846695,11.621474844952067,7.1705113314511655,16.08190861381345,15.641528625192546,18.099814654227572
X97918.2,7.545589856722968,7.4275307980740335,6.9238579812069325,8.168328126347456,7.392654178711398,7.690652180419885,7.871691726103713,7.876984574467966,9.890937706354135,9.744667700495512,7.621086659667206,11.682259421890052,6.346185643056882,9.625515416378091,6.495860980442203,7.446176093077243,7.670844980884003,7.753020378132378,7.80384598106519,12.111888305218404,6.469126548258356,8.163917932208035,8.2827336056683,8.049834480528206,7.848879444279641,7.932266180785358,7.819891593577716,7.723255708415792,10.413471869666177,6.7578010414543925,8.010938159852074,10.557716311542004,6.48548031059502,7.6413255169383545,12.063164044844015,11.69137410056066,6.82691249647374,8.71415473873908,7.28286506279824,6.8024226543000665,7.632752173421529,7.3834712000221465,8.199068967831781,6.532551825236898,8.201515120770923,8.785410492287248,7.184907512640641,8.136868109628765,7.950184401248266,7.2461177966070585,7.454492641976567,8.055906562031858,8.21968606761611,7.001931187979541,8.057175313046738,7.894332416076308,7.725534657433986,7.790452610579896,8.549718604070078,8.313889414332158,7.79654891809555,7.840294955436935,7.558096930474942,8.465002421183135,8.278269087985729,7.44629416144708,8.013891248972952,8.397977062235034,7.909658521584512,7.233035696179628,6.934576147968311,8.009066711166554,8.112200835278362,7.990466397467807,8.085467113012799,7.9762971135605625,6.712571080644177,7.70225472471917,8.01554577540349,8.00492819495591,7.627918815264831,7.359859149957864,7.564273873500289,7.496367328791217,8.815712232288382,8.324797843602248,8.043027485696706,8.702399395419386,7.301650540470392,7.247643617371466,7.752950633313118,6.855117812173865,8.734889877903925,8.374412986748682,7.720125753996027,7.321758750862164,7.859437728962109,7.620820632077267,7.875284683450979,7.849885337520063,10.30819282179006,8.26956093240209,7.197253584294733,6.760288604430202,7.452066357007202,6.445383087720368,12.095576926141344,10.118605560458528,7.39544001014607,8.235251816733717,7.873541802548167,8.139903892461088,7.6567054476911185,0.0,7.931941847819405,8.186604763596913,7.6619881765548445,11.538078470011978,8.06654663665939,13.393889847414568,8.87408362257676,9.107907648534493,14.489560126841454,7.964784076966118,8.599453068972048,8.994526855567988,7.967336605004837,8.634465644418304,7.331873825227812,8.752293917547188,9.338586677251588,9.438850470515403,14.415722325937388,8.976013082409548,8.841038784863883,7.352722028503656,10.275931310645515,14.10549629442089,8.574382085899403,14.377343061206624,8.778545983642195,9.713863117347888,11.633578917859234,8.808654451351286,14.708951876443335,15.803046881931495,20.00954894516553
HE983844.1,4.408506877245555,4.700725546082199,6.708925315559793,3.8728361851927704,6.885061196694186,8.063377237880635,3.798649704155091,3.8074956787087952,6.5566668288040315,7.3250388767942445,7.897314149589205,8.849428465787037,4.146562630300669,5.654884188239576,4.236653967614487,2.1569360815567946,2.591106863173654,3.907425805430305,5.262938962048354,12.417028891986705,5.0316130757664945,9.071340262627999,5.1253000310197,8.27926809369461,3.602994557243034,3.6400038498461607,3.669671651632872,3.638217256966683,9.970949941458494,3.5082033542279483,3.404837127057197,9.962124096006564,3.4181227117299366,3.2738178819882706,11.613369158686332,11.481678913307437,4.112683096223672,3.1490137042768094,2.989825107302076,5.720485375390959,7.700428218415613,4.24396630224978,4.100785363682224,4.670219770518313,8.004371370377457,4.194380008985129,4.987552089586969,3.668555877378156,5.269961119670163,5.960673133575537,8.701983016553275,3.56613651096418,3.6147034152294926,4.480621712112502,8.765476378264038,5.650923986162243,4.055473426172433,8.596530269301924,3.0063315342312165,4.278606511777936,8.561891167179875,4.337831555615767,5.507771782014438,4.208407770337356,3.8161833646313763,4.637123331929319,4.267443890040064,4.049200672950587,8.917263596720753,5.101998225051534,5.110598593815248,6.4871323570608395,3.4790100959898584,7.843075397561551,3.8309105966079215,7.8224940794474405,5.602264049120254,6.1953456045513775,3.7200678745534406,6.821357438737502,6.370936154026996,3.535455394963956,5.769764380444052,2.0701781744775403,3.1881064800118293,3.334015036673725,8.018290150886061,2.8618351110383697,4.873855715634474,6.456795534516281,7.595180460864537,7.571660510713532,9.003439040539446,8.300521899593981,3.089440523097377,6.644476408341832,7.57488959891081,6.622775691174421,7.051287992189944,7.614158457771366,7.25419269839628,3.060066616202032,5.477654156016819,6.312445291658481,6.357939508730781,4.285653255165486,12.127604395944768,6.958598580315747,4.146722215006452,3.3050326517144972,1.0186459556333591,8.051638623978523,6.667301083317888,7.931941847819405,0.0,3.479361752680113,7.53767407974295,6.552979157605768,3.948929482336941,12.610906868636423,4.807111968693128,5.181483375696496,11.995610117245693,5.399971986488573,4.526642889524402,4.987041033742638,6.931817593163847,3.187760457926375,6.240002029189779,3.255901119055655,4.965214596170956,6.139456228461724,11.001784418060883,3.5529380905975114,3.4594589885980205,4.24363249290755,8.606378142613453,11.11175557889467,8.342266898530056,10.872733260179178,4.335707445079762,8.887569752958226,10.306723664650923,6.302400479116023,12.145576085164059,12.03212667098894,20.54640314055042
HG813241.1,4.814762469110065,5.271963785229576,5.998896090608871,3.756311593530643,6.042496364813233,7.268512050999319,4.803640350211368,4.805980334246669,7.3676906564894376,8.374830887392044,7.09393787709138,10.053246595801694,3.333004683843021,6.432423988736072,3.0668303008430464,3.314597944990114,2.9710057989484255,4.951522622587698,5.661966413181958,12.063370753906375,3.897087045321889,9.012179821686246,4.82373982498243,7.420153197716979,4.415310023106712,4.598715165661176,4.420836444117906,4.420580676082616,10.37899277232079,3.1631743503677305,4.487078901079887,10.43002362549323,3.094040262613741,2.2978057345714085,11.684433509279458,11.507227364762453,5.154578437927549,2.880200028715288,2.223974029037724,5.809963343417523,6.894086321570897,2.725239866201467,5.343678362018863,5.013468245702774,7.129577098725786,5.319360010002105,5.61126973087047,4.767237747364165,5.680080805042187,5.287968715588058,7.745505581449251,2.7919056960746387,2.942076690927872,5.3405398344581,7.891055077342093,5.461881517696038,4.076185444218684,7.70918154633874,3.0793669243581756,5.484880757985573,7.6726536088536434,5.300789199141478,5.699848285446806,5.618789907184242,3.0143746312913295,5.033735048858621,5.379198049956612,5.5456344969152,7.976691391047553,5.37910005770398,5.051978846245474,6.078142200324947,4.595525600255785,6.838399347283304,4.92829352293369,6.8118849601148295,5.155043986913581,6.196746038016725,4.540922383504362,5.925477903524468,5.961438035798709,4.46473488875419,5.63703862161184,3.1380719260874206,2.9935951270878167,2.7323507256076875,7.156509281206076,3.3257210166746702,5.0770157259581765,5.797734337057806,6.956324092744421,6.977463581477666,9.360351727396836,7.259265536852285,3.0165323685932197,6.2285303627428386,6.592705882841047,5.795708378852848,6.061625846833186,6.961416082744839,8.516116805930439,3.004928437624275,5.290136269382007,5.77925665617824,6.4303668052237795,3.164197539209816,12.686384294036598,8.432445413064523,2.71516867967135,3.2392832098557935,3.245226398792337,7.363348459836009,5.794631863134224,8.186604763596913,3.479361752680113,0.0,6.8474553322304095,8.131710194532996,5.562979011103667,13.018719387170231,3.4737636798612455,3.79975258215958,13.403145489846064,5.006354527902892,3.3288580982901697,3.594931719063778,6.112568669058932,4.083768909925391,5.597339793753885,4.441540416802934,5.954536022957437,7.524665422888508,11.943955204259437,2.885667623540733,3.3579512568935983,4.342886880140184,9.05427243237907,12.365705081901387,8.202402818918348,12.103239107170946,3.587854846175394,8.192491995471498,10.665654812633125,6.477684504762277,13.6329419908869,12.960243910879047,19.833930477199036
